,IGKV1-5;IGKJ1,IGKV1-5;IGKJ2,IGKV1-5;IGKJ3,IGKV1-5;IGKJ4,IGKV1-5;IGKJ5,IGKV1-6;IGKJ1,IGKV1-6;IGKJ2,IGKV1-6;IGKJ3,IGKV1-6;IGKJ4,IGKV1-6;IGKJ5,IGKV1-8;IGKJ1,IGKV1D-8;IGKJ1,IGKV1-8;IGKJ2,IGKV1D-8;IGKJ2,IGKV1-8;IGKJ3,IGKV1D-8;IGKJ3,IGKV1-8;IGKJ4,IGKV1D-8;IGKJ4,IGKV1-8;IGKJ5,IGKV1D-8;IGKJ5,IGKV1-9;IGKJ1,IGKV1-9;IGKJ2,IGKV1-9;IGKJ3,IGKV1-9;IGKJ4,IGKV1-9;IGKJ5,IGKV1-12;IGKJ1,IGKV1D-12;IGKJ1,IGKV1-12;IGKJ2,IGKV1D-12;IGKJ2,IGKV1-12;IGKJ3,IGKV1D-12;IGKJ3,IGKV1-12;IGKJ4,IGKV1D-12;IGKJ4,IGKV1-12;IGKJ5,IGKV1D-12;IGKJ5,IGKV1-13;IGKJ1,IGKV1D-13;IGKJ1,IGKV1-13;IGKJ2,IGKV1D-13;IGKJ2,IGKV1-13;IGKJ3,IGKV1D-13;IGKJ3,IGKV1-13;IGKJ4,IGKV1D-13;IGKJ4,IGKV1-13;IGKJ5,IGKV1D-13;IGKJ5,IGKV1-16;IGKJ1,IGKV1D-16;IGKJ1,IGKV1-16;IGKJ2,IGKV1D-16;IGKJ2,IGKV1-16;IGKJ3,IGKV1D-16;IGKJ3,IGKV1-16;IGKJ4,IGKV1D-16;IGKJ4,IGKV1-16;IGKJ5,IGKV1D-16;IGKJ5,IGKV1-17;IGKJ1,IGKV1D-17;IGKJ1,IGKV1-17;IGKJ2,IGKV1D-17;IGKJ2,IGKV1-17;IGKJ3,IGKV1D-17;IGKJ3,IGKV1-17;IGKJ4,IGKV1D-17;IGKJ4,IGKV1-17;IGKJ5,IGKV1D-17;IGKJ5,IGKV1-27;IGKJ1,IGKV1-27;IGKJ2,IGKV1-27;IGKJ3,IGKV1-27;IGKJ4,IGKV1-27;IGKJ5,IGKV1-33;IGKJ1,IGKV1D-33;IGKJ1,IGKV1-33;IGKJ2,IGKV1D-33;IGKJ2,IGKV1-33;IGKJ3,IGKV1D-33;IGKJ3,IGKV1-33;IGKJ4,IGKV1D-33;IGKJ4,IGKV1-33;IGKJ5,IGKV1D-33;IGKJ5,IGKV1-35;IGKJ2,IGKV1-35;IGKJ5,IGKV1-37;IGKJ1,IGKV1D-37;IGKJ1,IGKV1-37;IGKJ2,IGKV1D-37;IGKJ2,IGKV1-37;IGKJ3,IGKV1D-37;IGKJ3,IGKV1-37;IGKJ4,IGKV1D-37;IGKJ4,IGKV1-37;IGKJ5,IGKV1D-37;IGKJ5,IGKV1-39;IGKJ1,IGKV1D-39;IGKJ1,IGKV1-39;IGKJ2,IGKV1D-39;IGKJ2,IGKV1-39;IGKJ3,IGKV1D-39;IGKJ3,IGKV1-39;IGKJ4,IGKV1D-39;IGKJ4,IGKV1-39;IGKJ5,IGKV1D-39;IGKJ5,IGKV1D-42;IGKJ1,IGKV1D-42;IGKJ4,IGKV1D-42;IGKJ5,IGKV1D-43;IGKJ1,IGKV1D-43;IGKJ2,IGKV1D-43;IGKJ3,IGKV1D-43;IGKJ4,IGKV1D-43;IGKJ5,IGKV2-4;IGKJ5,IGKV2-10;IGKJ2,IGKV2-10;IGKJ3,IGKV2-10;IGKJ4,IGKV2-10;IGKJ5,IGKV2-18;IGKJ1,IGKV2D-18;IGKJ1,IGKV2-18;IGKJ2,IGKV2-18;IGKJ3,IGKV2D-18;IGKJ3,IGKV2-18;IGKJ4,IGKV2D-18;IGKJ4,IGKV2-18;IGKJ5,IGKV2D-18;IGKJ5,IGKV2-19;IGKJ5,IGKV2-24;IGKJ1,IGKV2D-24;IGKJ1,IGKV2-24;IGKJ2,IGKV2D-24;IGKJ2,IGKV2-24;IGKJ3,IGKV2D-24;IGKJ3,IGKV2-24;IGKJ4,IGKV2D-24;IGKJ4,IGKV2-24;IGKJ5,IGKV2D-24;IGKJ5,IGKV2-26;IGKJ1,IGKV2-26;IGKJ2,IGKV2-26;IGKJ3,IGKV2-26;IGKJ4,IGKV2-26;IGKJ5,IGKV2-28;IGKJ1,IGKV2D-28;IGKJ1,IGKV2-28;IGKJ2,IGKV2D-28;IGKJ2,IGKV2-28;IGKJ3,IGKV2D-28;IGKJ3,IGKV2-28;IGKJ4,IGKV2D-28;IGKJ4,IGKV2-28;IGKJ5,IGKV2D-28;IGKJ5,IGKV2-29;IGKJ1,IGKV2D-29;IGKJ1,IGKV2-29;IGKJ2,IGKV2D-29;IGKJ2,IGKV2-29;IGKJ3,IGKV2D-29;IGKJ3,IGKV2-29;IGKJ4,IGKV2D-29;IGKJ4,IGKV2-29;IGKJ5,IGKV2D-29;IGKJ5,IGKV2-30;IGKJ1,IGKV2D-30;IGKJ1,IGKV2-30;IGKJ2,IGKV2D-30;IGKJ2,IGKV2-30;IGKJ3,IGKV2D-30;IGKJ3,IGKV2-30;IGKJ4,IGKV2D-30;IGKJ4,IGKV2-30;IGKJ5,IGKV2D-30;IGKJ5,IGKV2-40;IGKJ1,IGKV2-40;IGKJ2,IGKV2-40;IGKJ3,IGKV2-40;IGKJ4,IGKV2-40;IGKJ5,IGKV3-7;IGKJ1,IGKV3D-7;IGKJ1,IGKV3-7;IGKJ2,IGKV3D-7;IGKJ2,IGKV3-7;IGKJ3,IGKV3D-7;IGKJ3,IGKV3-7;IGKJ4,IGKV3D-7;IGKJ4,IGKV3-7;IGKJ5,IGKV3D-7;IGKJ5,IGKV3-11;IGKJ1,IGKV3D-11;IGKJ1,IGKV3-11;IGKJ2,IGKV3D-11;IGKJ2,IGKV3-11;IGKJ3,IGKV3D-11;IGKJ3,IGKV3-11;IGKJ4,IGKV3D-11;IGKJ4,IGKV3-11;IGKJ5,IGKV3D-11;IGKJ5,IGKV3-15;IGKJ1,IGKV3D-15;IGKJ1,IGKV3-15;IGKJ2,IGKV3D-15;IGKJ2,IGKV3-15;IGKJ3,IGKV3D-15;IGKJ3,IGKV3-15;IGKJ4,IGKV3D-15;IGKJ4,IGKV3-15;IGKJ5,IGKV3D-15;IGKJ5,IGKV3-20;IGKJ1,IGKV3D-20;IGKJ1,IGKV3-20;IGKJ2,IGKV3D-20;IGKJ2,IGKV3-20;IGKJ3,IGKV3D-20;IGKJ3,IGKV3-20;IGKJ4,IGKV3D-20;IGKJ4,IGKV3-20;IGKJ5,IGKV3D-20;IGKJ5,IGKV3-31;IGKJ1,IGKV4-1;IGKJ1,IGKV4-1;IGKJ2,IGKV4-1;IGKJ3,IGKV4-1;IGKJ4,IGKV4-1;IGKJ5,IGKV5-2;IGKJ1,IGKV5-2;IGKJ2,IGKV5-2;IGKJ3,IGKV5-2;IGKJ4,IGKV5-2;IGKJ5,IGKV6-21;IGKJ1,IGKV6D-21;IGKJ1,IGKV6-21;IGKJ2,IGKV6D-21;IGKJ2,IGKV6-21;IGKJ3,IGKV6D-21;IGKJ3,IGKV6-21;IGKJ4,IGKV6D-21;IGKJ4,IGKV6-21;IGKJ5,IGKV6D-21;IGKJ5,IGKV6D-41;IGKJ1,IGKV6D-41;IGKJ2,IGKV6D-41;IGKJ3,IGKV6D-41;IGKJ4,IGKV6D-41;IGKJ5,IGKV7-3;IGKJ1,IGKV7-3;IGKJ2,IGKV7-3;IGKJ3,IGKV7-3;IGKJ4,IGKV7-3;IGKJ5
after vs. before,0,0,0,0,0,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,5,0,0,-5,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,-10,0,-10,0,0,0,-10,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-5,0
