cate,TRA_percent_reads_all,TRB_percent_reads_all,TRD_percent_reads_all,TRG_percent_reads_all,IGH_percent_reads_all,IGK_percent_reads_all,IGL_percent_reads_all,Aligned_TRA,Aligned_TRB,Aligned_TRD,Aligned_TRG,Aligned_IGH,Aligned_IGK,Aligned_IGL,total_ucdr3,TRA_reads,TRB_reads,TRD_reads,TRG_reads,IGH_reads,IGK_reads,IGL_reads,TRA_percent_reads,TRB_percent_reads,TRD_percent_reads,TRG_percent_reads,IGH_percent_reads,IGK_percent_reads,IGL_percent_reads,TRA_ucdr3,TRB_ucdr3,TRD_ucdr3,TRG_ucdr3,IGH_ucdr3,IGK_ucdr3,IGL_ucdr3,TRA_percent_ucdr3,TRB_percent_ucdr3,TRD_percent_ucdr3,TRG_percent_ucdr3,IGH_percent_ucdr3,IGK_percent_ucdr3,IGL_percent_ucdr3,TRA_Shannon,TRA_Pielou_evenness,TRA_Simpson,TRA_Simpson_evenness,TRA_Gini_index,TRA_d50,TRA_Largest_clone_percent,TRB_Shannon,TRB_Pielou_evenness,TRB_Simpson,TRB_Simpson_evenness,TRB_Gini_index,TRB_d50,TRB_Largest_clone_percent,TRD_Shannon,TRD_Pielou_evenness,TRD_Simpson,TRD_Simpson_evenness,TRD_Gini_index,TRD_d50,TRD_Largest_clone_percent,TRG_Shannon,TRG_Pielou_evenness,TRG_Simpson,TRG_Simpson_evenness,TRG_Gini_index,TRG_d50,TRG_Largest_clone_percent,IGH_Shannon,IGH_Pielou_evenness,IGH_Simpson,IGH_Simpson_evenness,IGH_Gini_index,IGH_d50,IGH_Largest_clone_percent,IGK_Shannon,IGK_Pielou_evenness,IGK_Simpson,IGK_Simpson_evenness,IGK_Gini_index,IGK_d50,IGK_Largest_clone_percent,IGL_Shannon,IGL_Pielou_evenness,IGL_Simpson,IGL_Simpson_evenness,IGL_Gini_index,IGL_d50,IGL_Largest_clone_percent,IGHA_percent_by_reads,IGHD_percent_by_reads,IGHE_percent_by_reads,IGHG12_percent_by_reads,IGHG34_percent_by_reads,IGHM_percent_by_reads,IGHA_percent_by_clone,IGHD_percent_by_clone,IGHE_percent_by_clone,IGHG12_percent_by_clone,IGHG34_percent_by_clone,IGHM_percent_by_clone,class_switched_percent_by_reads,naive_mutated_percent_by_reads,naive_unmutated_percent_by_reads,IGHM_IGHD_mutated_by_reads,class_switched_percent_by_clone,naive_mutated_percent_by_clone,naive_unmutated_percent_by_clone,IGHM_IGHD_mutated_by_clone,IGHA-IGHG12_CSR0,IGHA-IGHG12_CSR1,IGHA-IGHG34_CSR0,IGHA-IGHG34_CSR1,IGHA-IGHM_IGHD_CSR0,IGHA-IGHM_IGHD_CSR1,IGHG12-IGHG34_CSR0,IGHG12-IGHG34_CSR1,IGHG12-IGHM_IGHD_CSR0,IGHG12-IGHM_IGHD_CSR1,IGHG34-IGHM_IGHD_CSR0,IGHG34-IGHM_IGHD_CSR1,IGHA_observed_as_other_isotype,IGHG12_observed_as_other_isotype,IGHG34_observed_as_other_isotype,IGHM_IGHD_observed_as_other_isotype,IGHA_SHM0,IGHG12_SHM0,IGHG34_SHM0,IGHM_IGHD_SHM0,IGHA_SHM1,IGHG12_SHM1,IGHG34_SHM1,IGHM_IGHD_SHM1,IGH_SHM0,IGH_SHM1,percent_IGH_of_Bcell,percent_IGK_of_Bcell,percent_IGL_of_Bcell,TRA_mean_cdr3_length,TRB_mean_cdr3_length,TRD_mean_cdr3_length,TRG_mean_cdr3_length,IGH_mean_cdr3_length,IGK_mean_cdr3_length,IGL_mean_cdr3_length,IGHM_Shannon,IGHM_Pielou_evenness,IGHM_Simpson,IGHM_Simpson_evenness,IGHM_Gini_index,IGHM_d50,IGHD_Shannon,IGHD_Pielou_evenness,IGHD_Simpson,IGHD_Simpson_evenness,IGHD_Gini_index,IGHD_d50,IGHG12_Shannon,IGHG12_Pielou_evenness,IGHG12_Simpson,IGHG12_Simpson_evenness,IGHG12_Gini_index,IGHG12_d50,IGHG34_Shannon,IGHG34_Pielou_evenness,IGHG34_Simpson,IGHG34_Simpson_evenness,IGHG34_Gini_index,IGHG34_d50,IGHE_Shannon,IGHE_Pielou_evenness,IGHE_Simpson,IGHE_Simpson_evenness,IGHE_Gini_index,IGHE_d50,IGHA_Shannon,IGHA_Pielou_evenness,IGHA_Simpson,IGHA_Simpson_evenness,IGHA_Gini_index,IGHA_d50,IGHA-IGHE_CSR0,IGHA-IGHE_CSR1,IGHE-IGHM_IGHD_CSR0,IGHE-IGHM_IGHD_CSR1,IGHE-IGHG12_CSR0,IGHE-IGHG12_CSR1,IGHE-IGHG34_CSR0,IGHE-IGHG34_CSR1,IGHE_observed_as_other_isotype,IGH_naiive_mutated_by_reads,IGH_naiive_mutated_by_uVDJ,IGH_class_switched_isotype_percent_by_reads,IGH_naiive_mutated_isotype_percent_by_reads,IGH_naiive_unmutated_isotype_percent_by_reads,IGH_class_switched_isotype_percent_by_uVDJ,IGH_naiive_mutated_isotype_percent_by_uVDJ,IGH_naiive_unmutated_isotype_percent_by_uVDJ,IGHG12_VDJnuc_SHM0,IGHG12_VDJnuc_SHM1,IGHG34_VDJnuc_SHM0,IGHG34_VDJnuc_SHM1,IGHE_VDJnuc_SHM0,IGHE_VDJnuc_SHM1,IGHA_VDJnuc_SHM0,IGHA_VDJnuc_SHM1,IGHM_IGHD_VDJnuc_SHM0,IGHM_IGHD_VDJnuc_SHM1
before VS after,0.9591,0.8785,1.0,0.9591,0.5054,1.0,0.6454,0.3823,0.5054,0.3282,0.2345,0.1605,0.3823,0.3823,0.7984,0.3823,0.5054,0.2786,0.3282,0.1605,0.3823,0.3823,0.9591,0.9591,0.9591,0.9591,0.5737,1.0,0.5737,0.8785,1.0,1.0,0.7209,0.2345,0.3282,0.3282,0.7209,0.9591,0.2786,0.8785,0.5054,0.8785,0.8785,1.0,0.06496,0.1605,0.03792,0.01476,0.03792,0.2345,0.9591,0.002953,0.004662,0.02813,0.004662,0.004662,0.02067,0.03792,0.001088,0.0006216,0.01041,0.01041,0.009862,0.0003108,0.7209,0.002953,0.04988,0.1304,0.01476,0.1049,0.08298,0.1949,0.6454,1.0,0.7984,0.3823,0.9591,1.0,0.2345,0.3282,0.4418,0.1949,0.6454,0.4418,0.3282,0.1605,0.7209,1.0,0.8785,0.7984,0.6454,0.7209,0.1605,0.2786,0.1777,0.7984,0.03792,0.3282,0.5054,0.2786,0.3056,0.6454,0.1049,0.8785,0.2786,0.3282,0.2345,0.9591,0.5737,0.3282,0.7984,0.6454,0.2786,0.4418,0.5624,0.8745,0.6454,0.2345,0.5992,0.8335,0.6454,0.2345,0.8335,0.9163,0.6454,0.1605,0.2786,0.3823,0.1949,0.1304,0.3282,0.4418,0.1949,0.08298,0.2345,0.9591,0.04988,0.1049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
