sample,Category,IGHV1-14,IGHV1-17,IGHV1-18,IGHV1-2,IGHV1-24,IGHV1-3,IGHV1-45,IGHV1-46,IGHV1-58,IGHV1-67,IGHV1-68,IGHV1-69,IGHV1-69-2,IGHV1-69D,IGHV1-8,IGHV2-10,IGHV2-26,IGHV2-5,IGHV2-70,IGHV3-11,IGHV3-13,IGHV3-15,IGHV3-16,IGHV3-19,IGHV3-20,IGHV3-21,IGHV3-22,IGHV3-23,IGHV3-25,IGHV3-30,IGHV3-33,IGHV3-35,IGHV3-37,IGHV3-38,IGHV3-41,IGHV3-42,IGHV3-43,IGHV3-47,IGHV3-48,IGHV3-49,IGHV3-50,IGHV3-52,IGHV3-53,IGHV3-54,IGHV3-57,IGHV3-6,IGHV3-60,IGHV3-62,IGHV3-64,IGHV3-65,IGHV3-66,IGHV3-7,IGHV3-71,IGHV3-72,IGHV3-73,IGHV3-74,IGHV3-75,IGHV3-76,IGHV3-9,IGHV4-28,IGHV4-30-2,IGHV4-31,IGHV4-34,IGHV4-39,IGHV4-4,IGHV4-55,IGHV4-59,IGHV4-61,IGHV4-80,IGHV5-10-1,IGHV5-51,IGHV5-78,IGHV6-1,IGHV7-27,IGHV7-34-1,IGHV7-4-1,IGHV7-56,IGHV7-81,IGKV1-12,IGKV1-13,IGKV1-16,IGKV1-17,IGKV1-27,IGKV1-33,IGKV1-35,IGKV1-37,IGKV1-39,IGKV1-5,IGKV1-6,IGKV1-8,IGKV1-9,IGKV1D-12,IGKV1D-13,IGKV1D-16,IGKV1D-17,IGKV1D-33,IGKV1D-37,IGKV1D-39,IGKV1D-42,IGKV1D-43,IGKV1D-8,IGKV2-10,IGKV2-18,IGKV2-19,IGKV2-24,IGKV2-26,IGKV2-28,IGKV2-29,IGKV2-30,IGKV2-4,IGKV2-40,IGKV2D-18,IGKV2D-24,IGKV2D-28,IGKV2D-29,IGKV2D-30,IGKV3-11,IGKV3-15,IGKV3-20,IGKV3-31,IGKV3-7,IGKV3D-11,IGKV3D-15,IGKV3D-20,IGKV3D-7,IGKV4-1,IGKV5-2,IGKV6-21,IGKV6D-21,IGKV6D-41,IGKV7-3,IGLV1-36,IGLV1-40,IGLV1-41,IGLV1-44,IGLV1-47,IGLV1-50,IGLV1-51,IGLV1-62,IGLV10-54,IGLV2-11,IGLV2-14,IGLV2-18,IGLV2-23,IGLV2-28,IGLV2-33,IGLV2-34,IGLV2-5,IGLV2-8,IGLV3-1,IGLV3-10,IGLV3-12,IGLV3-13,IGLV3-16,IGLV3-19,IGLV3-2,IGLV3-21,IGLV3-22,IGLV3-25,IGLV3-26,IGLV3-27,IGLV3-32,IGLV3-6,IGLV3-9,IGLV4-3,IGLV4-60,IGLV4-69,IGLV5-37,IGLV5-45,IGLV5-48,IGLV5-52,IGLV6-57,IGLV7-35,IGLV7-43,IGLV7-46,IGLV8-61,IGLV9-49,IGLVI-70,TRAV1-1,TRAV1-2,TRAV10,TRAV12-1,TRAV12-2,TRAV12-3,TRAV13-1,TRAV13-2,TRAV14DV4,TRAV16,TRAV17,TRAV18,TRAV19,TRAV2,TRAV20,TRAV21,TRAV22,TRAV23DV6,TRAV24,TRAV25,TRAV26-1,TRAV26-2,TRAV27,TRAV28,TRAV29DV5,TRAV3,TRAV30,TRAV34,TRAV35,TRAV36DV7,TRAV38-1,TRAV38-2DV8,TRAV39,TRAV4,TRAV40,TRAV41,TRAV5,TRAV6,TRAV7,TRAV8-1,TRAV8-2,TRAV8-3,TRAV8-4,TRAV8-5,TRAV8-6,TRAV9-1,TRAV9-2,TRBV10-1,TRBV10-2,TRBV10-3,TRBV11-1,TRBV11-2,TRBV11-3,TRBV12-1,TRBV12-2,TRBV12-3,TRBV12-4,TRBV12-5,TRBV13,TRBV14,TRBV15,TRBV16,TRBV18,TRBV19,TRBV2,TRBV20-1,TRBV23-1,TRBV24-1,TRBV25-1,TRBV26,TRBV27,TRBV28,TRBV29-1,TRBV3-1,TRBV3-2,TRBV30,TRBV4-1,TRBV4-2,TRBV4-3,TRBV5-1,TRBV5-3,TRBV5-4,TRBV5-5,TRBV5-6,TRBV5-7,TRBV5-8,TRBV6-1,TRBV6-2,TRBV6-4,TRBV6-5,TRBV6-6,TRBV6-7,TRBV6-8,TRBV6-9,TRBV7-1,TRBV7-2,TRBV7-3,TRBV7-4,TRBV7-5,TRBV7-6,TRBV7-7,TRBV7-8,TRBV7-9,TRBV9,TRDV1,TRDV2,TRDV3,TRGV1,TRGV10,TRGV2,TRGV3,TRGV4,TRGV5,TRGV5P,TRGV6,TRGV7,TRGV8,TRGV9
BF,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024937655860349,,,,,,,,,,,,,,,,0.0207813798836242,,,,,0.0041562759767248,,0.0141313383208645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6026600166251039,0.3175394846217789,0.0382377389858686,,,0.4217118997912317,0.0285316631871955,0.1064718162839248,0.0556715379262352,0.0020876826722338,,0.022268615170494,0.022268615170494,0.3409881697981907
BF,healthy,,,0.0614886731391585,0.0627831715210356,,0.0368932038834951,0.0077669902912621,0.0155339805825242,0.0045307443365695,,,0.0375404530744336,,,,,0.0032362459546925,,0.0187702265372168,0.0666666666666666,0.001294498381877,0.0181229773462783,,,0.0064724919093851,0.0006472491909385,,0.0660194174757281,,0.0990291262135922,0.0135922330097087,,,,,,0.0019417475728155,,0.0161812297734627,0.0071197411003236,,,0.0207119741100323,,,,,,0.0168284789644012,,0.0077669902912621,0.0213592233009708,,,,0.0220064724919093,,,,0.0064724919093851,,0.0168284789644012,0.0355987055016181,0.0673139158576051,,0.0226537216828478,0.0226537216828478,0.0194174757281553,,0.0420711974110032,0.058252427184466,,0.0563106796116504,,,0.0181229773462783,,,0.0169222633527234,,0.0081967213114754,0.0115018508725542,0.007006874669487,0.0715230037017451,,0.0013220518244315,0.0992860920148069,0.0683500793231094,0.0058170280274986,0.0167900581702802,0.0219460602855631,0.0021152829190904,,0.0021152829190904,,0.0396615547329455,0.0001322051824431,0.051427815970386,,,0.0068746694870438,0.0006610259122157,,,0.0126916975145425,0.0019830777366472,0.0733738762559492,0.000925436277102,0.0359598096245372,,0.0072712850343733,,0.0003966155473294,0.0182443151771549,0.0170544685351665,0.0089899524061343,0.1052353252247488,0.0752247488101533,0.1407985193019566,,0.0001322051824431,0.0039661554732945,0.0072712850343733,0.0072712850343733,0.0022474881015335,0.0411158117398202,0.0050237969328397,0.0010576414595452,,,0.0021152829190904,,0.0619753086419753,0.0004938271604938,0.0792592592592592,0.0195061728395061,,0.0869135802469135,,0.2577777777777778,0.0311111111111111,0.0854320987654321,,0.0291358024691358,,,,0.0014814814814814,0.077037037037037,0.0207407407407407,0.0138271604938271,0.0024691358024691,,0.0014814814814814,0.045679012345679,,0.0812345679012345,0.0012345679012345,0.0303703703703703,,0.0014814814814814,,,0.0059259259259259,0.0012345679012345,,0.0160493827160493,,0.0192592592592592,,,0.019753086419753,,,0.0059259259259259,0.0032098765432098,,,0.0075206210577389,0.0920669577874818,0.0124939349830179,0.012372634643377,0.0450024260067928,0.0266860747210092,0.0652595827268316,0.044517224648229,0.027049975739932,0.0186802523047064,0.0735080058224163,,0.0241387675885492,0.0143134400776322,0.0155264434740417,0.0275351770984958,0.0266860747210092,0.0211062590975254,0.0112809315866084,0.0359049005337214,0.0346918971373119,,0.0285055798156234,,0.0405143134400776,0.0118874332848131,0.0035177098495875,0.0010917030567685,0.0225618631732168,0.012251334303736,0.014798641436196,0.0126152353226589,,0.014798641436196,0.002304706453178,0.0030325084910237,0.0433042212518195,0.0162542455118874,,0.024623968947113,0.0132217370208636,0.0226831635128578,0.0251091703056768,,0.0217127607957302,,0.0288694808345463,,0.0079386080973802,0.0502778512834083,0.000793860809738,0.0136279439005027,0.001190791214607,,,0.0220957925377083,0.0162741465996295,0.0021169621593014,0.0042339243186028,0.0156125959248478,0.0037046837787774,0.001190791214607,0.0216988621328393,0.0768721884096321,0.03215136279439,0.1129928552527123,,0.0123048425509394,0.001587721619476,,0.0402222810267266,0.1559936491135221,0.0801799417835406,0.0302990209050013,,0.0133633236305901,0.0152156655199788,0.0091293993119872,0.0134956337655464,0.0230219634824027,,0.0197142101084943,0.0006615506747816,0.0107171209314633,,0.000793860809738,0.0387668695422069,0.0209050013231013,0.0091293993119872,0.0320190526594337,0.0178618682191055,,,,,0.0198465202434506,0.001587721619476,,,0.0010584810796507,0.0021169621593014,0.0108494310664196,0.0235512040222281,0.0128340830907647,,,,,,0.4217118997912317,0.0285316631871955,0.1064718162839248,0.0556715379262352,0.0020876826722338,,0.022268615170494,0.022268615170494,0.3409881697981907
BW_1,cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.143275121148396e-05,,,,,,,,,9.143275121148396e-05,,,,,,,0.0013714912681722,,,,,0.0001828655024229,,0.0011886257657492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0309042699094815,0.1731736307945506,0.7929962512572003,,,0.1165417539871416,0.16229176286719,0.306432706993926,0.1317443966895179,0.0002841615458388,,0.020033388981636,0.0417717472383049,0.2209000816964444
BW_1,cancer,0.0001474056603773,0.0003685141509433,0.0588885613207547,0.0087706367924528,0.0106132075471698,0.0760613207547169,0.0008107311320754,0.0417895047169811,0.0050854952830188,,,0.0215212264150943,,0.0383991745283018,0.0455483490566037,0.0001474056603773,0.0099498820754716,0.0347877358490566,0.0171727594339622,0.0120872641509433,0.0032429245283018,0.0254274764150943,7.370283018867924e-05,0.000221108490566,0.002063679245283,0.0211527122641509,7.370283018867924e-05,0.0585200471698113,,0.0365566037735849,0.0202682783018867,7.370283018867924e-05,,0.000221108490566,7.370283018867924e-05,,0.0030955188679245,7.370283018867924e-05,0.0125294811320754,0.0089917452830188,,,0.025501179245283,,,,,,0.0013266509433962,,,0.0207104952830188,,0.0013266509433962,0.0022110849056603,0.0201208726415094,,,0.0276385613207547,0.0044221698113207,0.000221108490566,0.0438531839622641,0.0293337264150943,0.0836527122641509,0.000221108490566,0.0114976415094339,0.0532134433962264,0.008254716981132,,,0.0622788915094339,,0.0089917452830188,,,0.0204156839622641,,,0.0159544159544159,0.0004748338081671,0.0117758784425451,0.0139601139601139,0.0089268755935422,0.0379867046533713,,0.0005698005698005,0.0668566001899335,0.0517568850902184,0.0151946818613485,0.0130104463437796,0.0114909781576448,0.0025641025641025,0.0063627730294396,0.0026590693257359,9.49667616334283e-05,0.0247863247863247,0.0012345679012345,0.044349477682811,,0.0042735042735042,0.0049382716049382,,0.0003798670465337,,0.0292497625830959,0.0008547008547008,0.1418803418803418,0.0273504273504273,0.0301044634377967,,0.0034188034188034,,9.49667616334283e-05,0.0201329534662868,0.0154795821462488,0.0074074074074074,0.0932573599240265,0.0737891737891738,0.1424501424501424,,0.0004748338081671,0.0008547008547008,0.0050332383665717,0.0027540360873694,0.0024691358024691,0.0557454890788224,0.0055080721747388,0.0007597340930674,0.0004748338081671,,0.0008547008547008,0.0046321525885558,0.085967302452316,0.0021798365122615,0.0626702997275204,0.0407356948228882,0.000408719346049,0.1310626702997275,,0.0061307901907356,0.026566757493188,0.1216621253405994,0.0034059945504087,0.0291553133514986,,,,0.003542234332425,0.0249318801089918,0.030108991825613,0.0110354223433242,0.0009536784741144,,0.0038147138964577,0.1108991825613079,,0.1001362397820163,0.000817438692098,0.0656675749318801,,0.0042234332425068,,0.0001362397820163,0.0028610354223433,0.0010899182561307,0.0029972752043596,0.0224795640326975,0.0074931880108991,0.0134877384196185,0.0010899182561307,0.0019073569482288,0.0185286103542234,0.0001362397820163,0.0217983651226158,0.0129427792915531,0.0163487738419618,0.0057220708446866,0.0002724795640326,0.0046255133578898,0.0131991193530632,0.0347495660273508,0.0120136330920022,0.0469748930945425,0.0230640585968923,0.0518861933189381,0.0151784580210847,0.0191477200558872,0.0080443710571997,0.0784326178076972,,0.3557093865108599,0.0151890427198441,0.0208201024598839,0.0196452008975824,0.0089652398492738,0.0018523222829078,0.0036834751682967,0.0127439773064058,0.0216774630594013,0.0063719886532029,0.0078009229857318,,0.0167661628350057,0.0095685676785638,0.0034188576993098,0.0040645243236377,0.0167873322325246,0.0041703713112324,0.0050277319107498,0.0097802616537533,0.0002540327702273,0.0114526440577501,0.0003492950590626,0.0107328845421059,0.0212752445065413,0.0064143274482408,,0.0273191074982006,0.0076315678055802,0.01265929971633,0.0148820864558194,,0.0062238028705703,2.116939751894661e-05,0.0294254625513357,0.0005213551143914,0.0013596123571384,0.0102022040031894,0.0011858273190079,0.010519106131545,0.0021058657561693,,1.0222649301793052e-05,0.0141583692829833,0.028991433419885,0.0050090981578785,0.002862341804502,0.0067367258898816,0.0065527182024493,0.0001328944409233,0.0118071599435709,0.0427408967307967,0.0349819059107358,0.0910633599803725,,0.0232974177587863,0.0014822841487599,,0.0113369180756884,0.0418515262415407,0.0450818834209073,0.0320173376132158,,0.0036494858007401,0.0066344993968636,0.0132894440923309,0.0075749831326286,0.2504855758418352,6.133589581075832e-05,0.007799881417268,0.0023920999366195,0.0046001921858068,1.0222649301793052e-05,0.0009404837357649,0.013483674429065,0.0133916705853489,0.0012369405655169,0.0295945697286908,0.0076772096256465,2.0445298603586107e-05,4.089059720717221e-05,0.0001022264930179,,0.1353887673529472,0.0041912862137351,0.0001635623888286,,0.002811228557993,0.0038641614360777,0.0057451289076076,0.0384576066733454,0.0203839627077753,,,,,,0.1165417539871416,0.16229176286719,0.306432706993926,0.1317443966895179,0.0002841615458388,,0.020033388981636,0.0417717472383049,0.2209000816964444
BW_11,cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005741626794258,,,,,,,,,0.0001913875598086,,,,,,,0.0066985645933014,,,,,0.0005741626794258,,0.0036363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.543732057416268,0.2355980861244019,0.2089952153110048,0.0004090537223888,,0.2249795473138805,0.1353967821107172,0.0462230706299427,0.0437687482956094,0.0001363512407962,,0.0096809380965366,0.0639487319334606,0.4754567766566676
BW_11,cancer,1.3833076268666007e-05,0.0002420788347016,0.0658731091913875,0.0466797158686134,0.0162953638444885,0.0165789419079962,4.149922880599802e-05,0.0468664623982404,0.0079747684688859,4.841576694033102e-05,0.0001037480720149,0.0022340418173895,6.916538134333004e-06,0.0443557590554775,0.0043435859483611,,0.0027389491011958,0.02068736555979,0.0252107814996437,0.0092128287949315,0.0019504637538819,0.0158734550182942,,9.683153388066205e-05,0.0037349305925398,0.0227623270000899,,0.0986505834099916,,0.0595721429510101,0.0114676202267241,2.074961440299901e-05,,0.0013072257073889,6.916538134333003e-05,,0.0009060664955976,,0.0098284006888871,0.0041845055712714,,4.841576694033102e-05,0.0220291739578506,,,6.916538134333004e-06,4.149922880599802e-05,6.224884320899703e-05,0.0085419245959012,,0.0006155718939556,0.0173743437934445,0.0002213292202986,0.0056992274226903,0.0034098533002261,0.019483887924416,6.916538134333004e-06,,0.0252661138047184,0.005526313969332,0.0206804490216556,0.0376398005270402,0.033192466506664,0.0521991132998111,0.0382415393447271,6.224884320899703e-05,0.0468941285507777,0.0335106272608434,4.149922880599802e-05,0.0189720641024754,0.0399360911876387,2.074961440299901e-05,0.012442852103665,,,0.0178861676153851,6.916538134333004e-06,6.916538134333004e-06,0.0179766218371349,6.110340529277696e-05,0.0115363229192762,0.0194125518615152,0.0134121974617645,0.0391000690468479,,4.277238370494388e-05,0.0985475720561906,0.0735440586103863,0.0128500461330709,0.0030918323078145,0.0274965323817496,0.0057987131622845,0.0002566343022296,0.0021202881636593,7.332408635133237e-05,0.0065747264095028,0.0003727307722859,0.0389778622362624,,0.0002321929401125,0.0008493373335695,,3.666204317566618e-05,,0.0441716516861484,0.0002444136211711,0.1144344574323127,0.0119518260752671,0.0491637998985683,,0.0037945214686814,,5.499306476349927e-05,0.0228221218768521,0.0047599552723073,0.0238731004478879,0.0768680838583134,0.0656006159223253,0.1498499911400062,,0.0001466481727026,0.0014237093433217,0.0043505624568457,0.0035623285285688,0.0018880952235468,0.0453448370677697,0.0015214747917901,0.0015153644512608,0.0002321929401125,,6.110340529277696e-05,0.0020746690522188,0.0844809044795721,0.0002474375933838,0.0746024344052456,0.0501632136433282,0.000323572237502,0.1626616671583695,,0.0791800298828478,0.0324333583943203,0.094987485367873,0.0090600226500566,0.0274846065266423,9.516830514765363e-06,,,0.0005519761698563,0.0462898636238187,0.0388477021612722,0.016911407824738,7.61346441181229e-05,,0.0003711563900758,0.0516668728646611,,0.0512481323220114,9.516830514765363e-06,0.0602225034974352,,0.0060336705463612,,2.8550491544296087e-05,0.0022554888319993,0.0001903366102953,0.0092789097518962,0.0241632326769892,0.0023601739676618,0.0032262055445054,0.0001046851356624,0.0010183008650798,0.0333184236321935,,0.0042920905621591,0.0101163908371955,0.0135519666530258,0.006043187376876,0.0001142019661771,0.0216222064232944,0.0260424716392074,0.0124725665358103,0.0275725634447157,0.0525176965163364,0.053460480356094,0.0589626286668109,0.0194893511792525,0.0286699020123025,0.0215603845321628,0.0527495286080801,,0.1198417359587029,0.0260270161664245,0.0097833142715835,0.0798120614509597,0.0116070600599672,0.002457420172483,0.0215758400049457,0.010046057308893,0.0306327470557324,0.0095514821798398,0.0149608976538592,,0.0182683688294024,0.019937559889957,0.0030447281382337,0.0018237457883836,0.0077277363914562,0.007758647337022,0.001931934097864,0.0089641742140892,0.0001545547278291,0.0353312107817378,0.0004327532379215,0.0045284535253933,0.0174028623535593,0.0091341844147012,,0.0132144292293901,0.0117152483694476,0.0310964112392198,0.0188093103768044,,0.0184074680844487,7.727736391456215e-05,0.0588235294117647,0.0014862339420515,0.0063422458319231,0.0130082257898376,0.0012655061288756,0.0133025295407389,0.0036640816987212,,,0.0185117059316921,0.0154215165472283,0.0040466765748929,0.0060185117059316,0.0067101255205497,0.0112571184719749,0.0003384493135365,0.0131700928528334,0.0493694542136939,0.0883499860205718,0.0797416013067086,,0.0112424032844298,0.0041349677001633,,0.0153626557970481,0.0401577468104831,0.0847447650720308,0.0278999955854437,,0.0062098091440175,0.085465809261739,0.0110805362214341,,0.0460291066409641,2.9430375090130523e-05,0.0107126565328075,0.0037818031990817,0.0207925600011772,4.414556263519578e-05,0.0012949365039657,0.0217196168165163,0.010153479406095,0.0019276895684035,0.0250893947643362,0.0265167679562076,0.0001618670629957,5.8860750180261046e-05,0.000235443000721,,0.0642023632591197,0.0061362332062922,0.0002943037509013,1.4715187545065262e-05,0.0051797460158629,0.0008681960651588,0.0142001559809879,0.1076857424547875,0.0145680356696146,,,,0.0004090537223888,,0.2249795473138805,0.1353967821107172,0.0462230706299427,0.0437687482956094,0.0001363512407962,,0.0096809380965366,0.0639487319334606,0.4754567766566676
BW_12,cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0042052144659377,,,,,,,,,0.0025231286795626,,,,,,,0.0067283431455004,,,,,0.0025231286795626,,0.0088309503784693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4503784693019344,0.1761984861227922,0.3486122792262405,,,0.2254485363550519,0.0489848914069877,0.4708451369216241,0.0267941454202077,0.0001180358829084,,0.0435552407932011,0.0705854579792256,0.1136685552407932
BW_12,cancer,0.000118976799524,0.0001869635421092,0.0386334664740375,0.069074530466559,0.0086853063652587,0.018594374097051,1.699668564629897e-05,0.0383615195036967,0.0020735956488484,1.699668564629897e-05,,0.0184584006118806,,0.0130024645194187,0.0312569049035438,3.399337129259794e-05,0.0032123735871505,0.0259029489249596,0.011370782697374,0.0177105464434435,0.0021925724483725,0.0280105379451007,,1.699668564629897e-05,0.0044701283249766,0.0216197841420922,1.699668564629897e-05,0.0768930058638565,,0.0603552307300076,0.0219767145406645,,,0.0006458740545593,8.498342823149486e-05,,0.0008328375966686,,0.0162828248491544,0.0030084133593949,,1.699668564629897e-05,0.0283504716580266,,,5.0990056938896914e-05,,1.699668564629897e-05,0.0001019801138777,,0.0012747514234724,0.0646553921985212,8.498342823149486e-05,0.0068156709441658,0.0072065947140307,0.0257329820684966,,,0.0341803348347072,0.0038072575847709,0.0075465284269567,0.0430186113707826,0.0273986572618339,0.0541344437834622,0.0313078949604827,0.0147361264553412,0.0383105294467578,0.0149230899974504,,,0.0288603722274156,,0.0117447097815925,,,0.0226055919095776,,,0.0184502739659603,0.0004970178926441,0.0186078650050914,0.0109707608010473,0.0147529457401929,0.0229719245502594,,0.0009455462347864,0.0532172816757988,0.0683581438200068,0.0064612326043737,0.0058429908354749,0.0210444649178102,0.003430635698007,0.0012243611501721,0.0010061581729137,3.636716287640014e-05,0.0072249430247781,0.0003273044658876,0.0352882703777336,,0.0003879164040149,0.0012001163749212,,1.2122387625466711e-05,,0.0200989186830238,0.0004000387916404,0.0575813412209668,0.0128012413324928,0.1446079619841924,,0.0017577462056926,1.2122387625466711e-05,0.000363671628764,0.0141468263589196,0.0111768413906803,0.013274014449886,0.0613029142219851,0.0696431169083062,0.1784294234592445,,0.000545507443146,0.0015637880036852,0.0023759879745914,0.0011273820491684,0.001612277554187,0.1081195752315376,0.0041337341802841,0.0017819909809436,0.0006424865441497,,0.0002424477525093,0.0021408408010154,0.0790216546994297,0.0002841824072144,0.0648314798325218,0.0570259363810317,0.0001705094443286,0.1063410567796449,,0.0435556902790671,0.0529147642233294,0.1237898565826118,0.0068203777731466,0.0328514862739897,,,,0.0007957107402004,0.0886649110509065,0.0380993880605498,0.0103252941287914,9.472746907148135e-05,,0.0028607695659587,0.0783775079097436,,0.0243260140575564,0.0001515639505143,0.0501487221264422,1.894549381429627e-05,0.0069908872174753,,5.683648144288881e-05,0.0082791807968474,0.0003789098762859,0.0071992876494325,0.025519580167857,0.0005683648144288,0.0113104598071348,5.683648144288881e-05,0.0005304738268002,0.0330219957183183,3.789098762859254e-05,0.0091885644999336,0.0068203777731466,0.0248564878843567,0.0015156395051437,5.683648144288881e-05,0.0103911927244245,0.0273965449719333,0.0140550889865541,0.022540359427353,0.0509029198033157,0.0944780470823724,0.0677864322701362,0.0175275227361733,0.0312954179539619,0.0155954919281145,0.0380575257821678,,0.0157521430747138,0.0328967407858665,0.0127757712893259,0.0821983377572777,0.0150472129150167,0.0309995213437187,0.0076323919759801,0.0133675645098124,0.0460293285757799,0.007501849353814,0.0196858274226534,,0.0183978068839476,0.0134981071319785,0.0053087333014229,0.0012009921239284,0.0106870893346677,0.0084765675993211,0.0057003611679213,0.0195639876419651,0.0001914625125103,0.0209303337539706,0.0009399068795961,0.0059527435707758,0.0131848048387798,0.0161002567338235,3.481136591096993e-05,0.0205213002045167,0.0200165353988077,0.0251686175536312,0.0336190766285192,,0.0129498281188808,0.0001740568295548,0.073469387755102,0.0006469942895721,0.0012236631128864,0.0187698669442178,0.0011322400067512,0.0195645447129314,0.0028692790233199,,1.4065093251568258e-05,0.0195997074460603,0.0146206644350052,0.0028411488368167,0.0033334271006216,0.0060339250049227,0.0059846971785422,0.0005766688233142,0.018340881600045,0.0423218655939688,0.0287138878730765,0.1979028945961911,,0.0098947931024782,0.0028622464766941,,0.0086500323497144,0.0325536583307547,0.1858069143998424,0.0524557652817238,,0.0107035359644434,0.0131578947368421,0.0123843146080058,0.0118779712509493,0.0398886044614475,3.516273312892064e-05,0.0136642380938985,0.0031716785282286,0.0118850037975751,3.516273312892064e-05,0.0013221187656474,0.0169414048215139,0.0155489605896087,0.0020605361613547,0.0223986610031224,0.0233058595178486,0.0001969113055219,0.0001828462122703,0.0003305296914118,,0.0464710681031815,0.007327913584067,0.0003375622380376,,0.0038257053644265,0.0013432164055247,0.010000281301865,0.0381164027117499,0.0167726237024951,,,,,,0.2254485363550519,0.0489848914069877,0.4708451369216241,0.0267941454202077,0.0001180358829084,,0.0435552407932011,0.0705854579792256,0.1136685552407932
BW_13,cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005234231876472,,,,,,,,,0.0002617115938236,,,,,,,0.0327139492279507,,,,,0.0002617115938236,,0.0023554043444124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8981941900026171,0.0573148390473698,0.0083747710023554,,,0.247227533460803,0.235755258126195,0.1017208413001912,0.0674952198852772,0.0005736137667304,,0.0151051625239005,0.0869980879541109,0.2451242829827916
