,TRAJ1,TRAJ10,TRAJ11,TRAJ12,TRAJ13,TRAJ14,TRAJ15,TRAJ16,TRAJ17,TRAJ18,TRAJ19,TRAJ2,TRAJ20,TRAJ21,TRAJ22,TRAJ23,TRAJ24,TRAJ25,TRAJ26,TRAJ27,TRAJ28,TRAJ29,TRAJ3,TRAJ30,TRAJ31,TRAJ32,TRAJ33,TRAJ34,TRAJ35,TRAJ36,TRAJ37,TRAJ38,TRAJ39,TRAJ4,TRAJ40,TRAJ41,TRAJ42,TRAJ43,TRAJ44,TRAJ45,TRAJ46,TRAJ47,TRAJ48,TRAJ49,TRAJ5,TRAJ50,TRAJ51,TRAJ52,TRAJ53,TRAJ54,TRAJ56,TRAJ57,TRAJ58,TRAJ59,TRAJ6,TRAJ60,TRAJ61,TRAJ7,TRAJ8,TRAJ9
BW_7__TRA.csv,,0.023110082222399617,0.01564620419893031,0.011415342859423645,0.023469306298395467,,0.021673185918416223,0.008262153747904526,0.007703360740799872,0.011894308294084777,,,0.052287059950506906,0.014129480322503392,0.021154306697533327,0.02247146164285144,0.01317154945318113,0.00019956893110880498,0.012732497804741758,0.021194220483755088,0.017362497006466034,0.02606370240280993,0.021792927277081504,0.018320427875788296,0.0025943961044144646,0.011654825576754211,0.06697533328011496,0.023429392512173706,0.006785343657699369,0.020874910193981,0.03276921848806578,0.007783188313243395,0.02243154785662968,0.02035603097309811,0.024227668236608924,0.00722439530613874,0.02494611638860062,0.013730342460285783,0.021114392911311567,0.028298874431228548,0.0010377584417657858,0.005947154147042388,0.023349564939730182,0.05112956015007584,0.014329049253612197,0.006106809291929432,,0.020196375828211065,0.017801548654905405,0.013969825177616349,0.0077432745270216334,0.0112556877145366,0.010696894707431947,,0.056677576434900616,,,0.00718448151991698,0.023429392512173706,0.029895425880098987
BW_8__TRA.csv,,0.011205432937181663,0.11380871533672891,0.0044708545557442,0.0634125636672326,,0.007385398981324278,0.01873231465761177,0.01327108092812677,0.0024052065647990947,,,0.04538766270514997,0.004216185625353707,0.013157894736842105,0.016581777023203167,0.002631578947368421,2.829654782116582e-05,0.003848330503678551,0.007187323146576117,0.006564799094510469,0.004951895868704018,0.019241652518392757,0.029796264855687607,0.0011884550084889642,0.0038200339558573855,0.06015846066779853,0.005970571590265987,0.0018958687040181099,0.005857385398981324,0.027164685908319185,0.012761743067345784,0.0155631013016412,0.009083191850594228,0.014742501414827391,0.11825127334465195,0.020345217883418223,0.006423316355404641,0.028664402942840974,0.01697792869269949,0.0009903791737408036,0.004046406338426712,0.02928692699490662,0.09397283531409167,0.010243350311262027,0.0020939445387662707,,0.007611771363893605,0.016949632144878324,0.023797396717600453,0.0014997170345217884,0.011092246745897,0.004753820033955857,,0.03146576117713639,,,0.006536502546689304,0.00812110922467459,0.010384833050367855
BW_16__TRA.csv,,0.01810782116314734,0.01268874601863867,0.008014332900790374,0.026365459478589124,2.2118674059219063e-05,0.016478412174118204,0.009120266603751327,0.01361773032912587,0.006429161259879674,,,0.02875427627698478,0.017532735637607644,0.017871888639849003,0.03684971098265896,0.013580865872360504,2.2118674059219063e-05,0.017267311548897015,0.014509850182847705,0.013426035153945972,0.014731036923439897,0.030051905155125635,0.02745664739884393,0.0022634776453934174,0.009230859974047422,0.051993629821870946,0.023888167983956588,0.007476111832016043,0.013713577916715819,0.03235224725728442,0.008191282293264126,0.02098324879084582,0.010616963548425151,0.024566473988439308,0.007240179308717707,0.03338445204671464,0.028923852778105462,0.03460097911997169,0.022310369234398962,0.0018800872950336205,0.02079892650701899,0.02945470095552672,0.051212103338445204,0.01266662734457945,0.005396956470449452,2.9491565412292086e-05,0.02733130824584169,0.039275392237819985,0.0146204435531438,0.014554087530966143,0.02220714875545594,0.016220360976760648,,0.01878612716763006,2.2118674059219063e-05,2.2118674059219063e-05,0.006156364279815973,0.014244426094137078,0.03048690574495694
BW_11__TRA.csv,,0.041405211585422395,0.01559457203795864,0.009845136162715217,0.019133875305245587,1.545547278291243e-05,0.01622824642205805,0.011947080461191308,0.012318011807981206,0.007233161262403017,,,0.027912583845939847,0.009505115761491144,0.02157584000494575,0.01859293375784365,0.026954344533399278,3.091094556582486e-05,0.02322957559271738,0.013956291922969924,0.029102655250224103,0.02849989181169052,0.0187783994312386,0.022116781552347687,0.00267379679144385,0.011792525733362183,0.025037865908318135,0.08406231646626071,0.012812586937034404,0.010710642638558313,0.021915860406169826,0.00826867793885815,0.01941207381533801,0.02035485765509567,0.017928348428178417,0.008160489629377763,0.023507774102809804,0.014172668541930698,0.024404191524218726,0.036289450094278385,0.0008809619486260085,0.013770826249574975,0.05673704058607153,0.026042471639207445,0.013585360576180025,0.0047602856171370285,,0.024125993014126303,0.023275942011066118,0.01285895335538314,0.007434082408580878,0.018361101666099965,0.021946771351735648,,0.019566628543167135,1.545547278291243e-05,4.636641834873729e-05,0.004172977651386356,0.01635189020432135,0.020586689746839356
BW_12__TRA.csv,,0.023297506635916627,0.012810582655236935,0.009399068795961881,0.019894695618119317,1.7405682955484965e-05,0.020338540533484183,0.008972629563552499,0.01576954875766938,0.007936991427701144,8.702841477742482e-06,,0.03298376920064401,0.019302902397632826,0.01668334711283234,0.023924111222314085,0.012462468996127235,2.610852443322745e-05,0.014237848657586701,0.01391584352291023,0.012740959923414995,0.02110439058352552,0.01993820982550803,0.01618728514860102,0.009172794917540576,0.011609590531308472,0.020347243374961924,0.022557765110308516,0.005413167399155825,0.011130934250032636,0.024132979417779907,0.007440929463469823,0.02319307253818372,0.01777120229755015,0.021713589486967496,0.005308733301422915,0.03690875070710587,0.023358426526260825,0.026621992080414256,0.045472346721204475,0.00046995343979809405,0.01222749227622819,0.04321831077846917,0.029380792828858623,0.014063791828031852,0.013219616204690832,8.702841477742482e-06,0.10051781906792567,0.024028545320046994,0.018171533005526305,0.011557373482442018,0.016839998259431704,0.011896784300073975,,0.024803098211566076,8.702841477742482e-06,6.091989034419738e-05,0.010704495017623253,0.015969714111657457,0.018745920543057307
BW_13__TRA.csv,,0.016553605662881582,0.012405987317504794,0.00849800914319422,0.01732782775401858,1.8433859312785724e-05,0.01922651526323551,0.014802389028166937,0.012479722754755935,0.006009438135968146,,,0.021770387848399943,0.010451998230349506,0.028259106326500517,0.03649904143931573,0.004719067984073145,7.37354372511429e-05,0.014396844123285651,0.011447426633239935,0.01738312933195694,0.017917711252027724,0.06376271936292582,0.015889986727621295,0.002875682052794573,0.01233225188025365,0.02875682052794573,0.022673646954726442,0.00508774517032886,0.008442707565255862,0.016830113552573366,0.005235216044831146,0.017364695472644152,0.013253944845892936,0.04140244801651674,0.012092611709187436,0.04001990856805781,0.023484736764489013,0.013419849579708008,0.03255419554637959,0.0005898834980091432,0.011023447869045864,0.028683085090694588,0.03083984663029052,0.0734773632207639,0.004258221501253503,,0.03520867128742074,0.016572039522194368,0.01400973307771715,0.005235216044831146,0.007981861082436219,0.008295236690753577,,0.055836159858427964,1.8433859312785724e-05,3.686771862557145e-05,0.006709924789854004,0.014452145701224009,0.04105220468957381
BW_14__TRA.csv,,0.042883421476201423,0.010462175212692573,0.009657392504023914,0.018624971257760404,,0.014601057714417108,0.010002299379167625,0.015175902506323292,0.010922051046217521,,,0.030926649804552772,0.014256150839273396,0.012876523338698551,0.04035410439181421,0.007587951253161646,0.00011496895838123707,0.013566337088985974,0.023223729593009886,0.008277765003449069,0.01759025063232927,0.0164405610485169,0.013681306047367212,0.003334099793055875,0.021039319383766384,0.012646585421936076,0.020464474591860196,0.008277765003449069,0.09404460795585191,0.03610025293170844,0.006208323752586802,0.018165095424235455,0.01770521959071051,0.02276385375948494,0.005288572085536905,0.04035410439181421,0.02989192917912164,0.011151988962979996,0.020234536675097725,0.0006898137502874224,0.0133363991722235,0.019544722924810302,0.026787767302828235,0.029087146470452976,0.006323292710968038,,0.019659691883191537,0.05621982064842493,0.020234536675097725,0.0064382616693492755,0.012876523338698551,0.009657392504023914,,0.0235686364681536,,0.00011496895838123707,0.005978385835824327,0.031041618762934008,0.019544722924810302
BF__TRA.csv,,0.025958272683163513,0.008369723435225618,0.006914119359534207,0.023047064531780688,0.000727802037845706,0.025958272683163513,0.005215914604560893,0.019408054342552158,0.002668607472100922,,,0.04524502668607472,0.02074235807860262,0.016982047549733138,0.022319262493934983,0.004609412906356138,,0.008005822416302766,0.01722464822901504,0.02098495875788452,0.021834061135371178,0.012493934983017952,0.024987869966035903,0.001455604075691412,0.010553129548762736,0.07872392042697719,0.021227559437166425,0.008127122755943716,0.012615235322658904,0.03032508491023775,0.006186317321688501,0.020014556040756915,0.0077632217370208634,0.03335759340126152,0.004488112566715187,0.034570596797671035,0.03772440562833576,0.019408054342552158,0.044153323629306164,,0.011280931586608443,0.030203784570596796,0.0678068898592916,0.007884522076661815,0.008248423095584668,,0.02074235807860262,0.024502668607472102,0.01576904415332363,0.012251334303736051,0.01564774381368268,0.011159631246967491,,0.01455604075691412,,,0.003396409509946628,0.01455604075691412,0.03760310528869481
BW_10__TRA.csv,,0.02208126253378673,0.013427500217978899,0.009460284244485135,0.02516566396372831,1.0898944982125731e-05,0.06524108466300461,0.01166187113087453,0.01702415206208039,0.00895893277530735,,,0.034091899904089285,0.0294816461766501,0.01613043857354608,0.01707864678699102,0.005296887261313105,5.449472491062865e-05,0.029285465166971836,0.01580347022408231,0.03357964948992938,0.014909756735547999,0.016620891097741737,0.012032435260266806,0.004315982212921789,0.012490190949516087,0.03550876275176563,0.02771601708954573,0.00620149969482954,0.010419391402912198,0.026157467957101752,0.00694262795361409,0.02044642078646787,0.02179788996425146,0.02044642078646787,0.007999825616880287,0.022920481297410412,0.013983346412067311,0.01651190164792048,0.01934562734327317,0.0005013514691777836,0.010299503008108815,0.029666928241346237,0.027399947685064086,0.018648094864417125,0.029797715581131746,,0.030124683930595517,0.057851599965123374,0.013187723428372133,0.007062516348417473,0.011956142645391927,0.007781846717237771,,0.03185761618275351,1.0898944982125731e-05,5.449472491062865e-05,0.008871741215450344,0.020108553492021973,0.024217455750283372
iRNormal_097__TRA.csv,,0.014652412221197156,0.010989309165897868,0.007950290334834754,0.019129538177674064,2.713409670592066e-05,0.014788082704726759,0.008967818961306778,0.009266294025071906,0.013444944917783686,,,0.06582731860856351,0.16661692082270582,0.013838389320019536,0.010215987409779128,0.002428501655179899,4.070114505888099e-05,0.014381071254137949,0.012576653823194226,0.013214305095783361,0.015032289575080045,0.012061105985781733,0.02011993270744017,0.0021571606881206924,0.013309274434254083,0.03006457915016009,0.02595376349921311,0.00411081565094698,0.013811255223313616,0.03825907635534813,0.007556845932598904,0.017922070874260596,0.005698160308243339,0.027649644543333154,0.006878493514950887,0.028612904976393336,0.02439355293862267,0.02010636565908721,0.015859879524610626,0.0009361263363542628,0.007597547077657784,0.025885928257448308,0.022562001410973028,0.009076355348130461,0.003785206490475932,,0.024040809681445705,0.06139089379714549,0.007746784609540348,0.008805014381071254,0.008479405220600205,0.011179247842839312,,0.042953275085472406,2.713409670592066e-05,8.140229011776199e-05,0.005440386389537092,0.011599826341781081,0.020499810061323058
iRNormal_088_R__TRA.csv,,0.020162545930123933,0.018465466774615434,0.011256772747088497,0.024895684125303606,3.113906707355048e-05,0.01750015569533537,0.022062029021610512,0.015476116335554587,0.006757177554960453,,,0.025658591268605594,0.015880924207510742,0.022217724356978264,0.0196798903904839,0.004016939652488011,0.0001556953353677524,0.02690415395154761,0.01795167216790185,0.01765585103070312,0.018138506570343153,0.01631687114654045,0.016394718814224326,0.0025845425671046896,0.01343650744223703,0.022373419692346016,0.02246683689356667,0.007753627701314068,0.013716759045898985,0.03996699258890204,0.011163355545867846,0.027386809491187644,0.013327520707479603,0.029613252786946504,0.008952481783645761,0.036868655415083766,0.030656411533910445,0.015631811670922337,0.020318241265491685,0.0007940462103755372,0.00683502522264433,0.05794980382387744,0.027028710219841812,0.01337422930808993,0.005387058603724232,4.6708600610325716e-05,0.025923273338730773,0.031761848415021485,0.010758547673911689,0.008407548109858628,0.008999190384256088,0.01173942828672853,,0.06729152394594258,1.556953353677524e-05,9.341720122065143e-05,0.009606402192190323,0.015771937472753315,0.04441987918041976
SS03F_W_1_HJ__TRA.csv,,0.025432284394801847,0.012802062077113091,0.007088390076253893,0.019074213296101386,,0.016195897325743745,0.011276984212222103,0.014284180002147998,0.005133712812802062,,,0.03252067447105574,0.015658898077542692,0.018537214047900333,0.012436902588336376,0.003007195789925894,4.29599398560842e-05,0.014176780152507786,0.01963269251423048,0.058855117602835356,0.016174417355815703,0.01093330469337343,0.019289012995381806,0.0030716356997100205,0.00919342712920202,0.05073568897003544,0.025303404575233595,0.004467833745032757,0.016604016754376543,0.07335409730426377,0.008849747610353346,0.017141016002577596,0.006315111158844378,0.022124369025883363,0.009107507249489851,0.03761142734400172,0.01757061540113844,0.017828375040274944,0.0198474922135109,0.0004940393083449683,0.008849747610353346,0.02966383847062614,0.03591450971968639,0.03189775534314252,0.005434432391794652,,0.026441842981419827,0.03260659435076791,0.027558801417678015,0.013188701535817849,0.04261626033723553,0.012028783159703576,,0.022059929116099237,4.29599398560842e-05,4.29599398560842e-05,0.00685211040704543,0.015315218558694018,0.017312855762001932
WDM__TRA.csv,,0.018377681263868607,0.011758681510421606,0.00788969598118611,0.023953572173649174,3.7931230678779375e-05,0.017638022265632408,0.010298329129288599,0.01517249227151175,0.005784512678513855,,,0.026893242551254574,0.07622280804900715,0.025584615092836688,0.025167371555370115,0.00483623191154437,1.8965615339389688e-05,0.02968118800614486,0.016082841807802454,0.01695526011341438,0.019079409031426024,0.0193069964154987,0.01807423141843837,0.0022000113793692036,0.01027936351394921,0.037134674834525004,0.02228459802378288,0.006751759060822728,0.02550875263147913,0.02471219678722476,0.009387979592997895,0.024560471864509645,0.01145523166499137,0.021051833026722554,0.008401767595349632,0.034308798148955946,0.03942951429059116,0.016386291653232687,0.017201813112826446,0.0007586246135755874,0.026988070627951524,0.030591537542435564,0.0288656665465511,0.014375936427257383,0.007036243290913574,,0.039751929751360784,0.027158761166006032,0.014736283118705786,0.01887078726269274,0.01082936635879151,0.012574202970015363,,0.0248259904792611,5.689684601816906e-05,5.689684601816906e-05,0.008534526902725359,0.016974225728753768,0.017144916266808276
WGF__TRA.csv,,0.022361526946107785,0.016778942115768462,0.010759730538922156,0.027585454091816366,,0.0266186377245509,0.011414670658682635,0.019726172654690618,0.007141966067864271,,,0.03450910678642714,0.020271956087824353,0.022065244510978042,0.024560254491017963,0.0055358033932135725,9.356287425149701e-05,0.014486651696606786,0.02374937624750499,0.019585828343313374,0.01841629241516966,0.02560503992015968,0.021347929141716567,0.0021207584830339322,0.013940868263473054,0.028380738522954092,0.02473178642714571,0.006892465069860279,0.015016841317365269,0.02721120259481038,0.010915668662674651,0.026275573852295408,0.02619760479041916,0.023967689620758483,0.00654940119760479,0.03201409680638723,0.02463822355289421,0.019913298403193613,0.02055264471057884,0.00062375249500998,0.011976047904191617,0.027679016966067865,0.029877744510978042,0.02939433632734531,0.0093874750499002,,0.0280376746506986,0.03666105289421158,0.01624875249500998,0.010167165668662674,0.011321107784431138,0.00940306886227545,,0.028599051896207584,,1.55938123752495e-05,0.009527819361277445,0.018494261477045908,0.040653068862275446
WJW__TRA.csv,,0.01823238566131026,0.005253399258343634,0.03970951792336218,0.021322620519159455,,0.015451174289245983,0.00788009888751545,0.029357231149567366,0.0015451174289245982,,,0.021322620519159455,0.011433868974042027,0.016996291718170582,0.016996291718170582,0.0064894932014833125,,0.03244746600741656,0.02904820766378245,0.015142150803461063,0.020704573547589616,0.01993201483312732,0.009270704573547589,0.0020086526576019777,0.0032447466007416562,0.04789864029666255,0.042181705809641534,0.006644004944375772,0.010970333745364647,0.041100123609394315,0.0020086526576019777,0.03631025957972806,0.011588380716934486,0.023022249690976514,0.004171817058096415,0.03352904820766378,0.0203955500618047,0.012515451174289247,0.006953028430160693,0.0007725587144622991,0.007571075401730532,0.028275648949320147,0.011897404202719406,0.015142150803461063,0.007571075401730532,,0.020241038318912236,0.07493819530284301,0.01019777503090235,0.02549443757725587,0.0058714462299134735,0.005407911001236094,,0.024721878862793572,,,0.0064894932014833125,0.024258343634116192,0.0880716934487021
HL_W_XQF1225__TRA.csv,,0.025757841247590677,0.01049004146954033,0.01108580106302202,0.02742830442147071,,0.015291162899363355,0.008831259856316803,0.009251796039950938,0.021937970912913964,,,0.03372466561532621,0.016669587056830793,0.0201623736931254,0.016319140237135682,0.004882892354418551,,0.016681268617487297,0.015454704748554407,0.01401787278780445,0.02573447812627767,0.016622860814204776,0.025208807896735005,0.0025582617837743124,0.012616085509024006,0.033082179779218505,0.02668068453945447,0.0065884002102680915,0.013352023830383739,0.025746159686934174,0.008469131475965189,0.022311780853922086,0.009742421587524093,0.02261550143099118,0.011097482623678524,0.05824426143332749,0.013527247240231294,0.02840955551661702,0.023222942585129372,0.0005840780328251854,0.014730447987851177,0.06388645523041879,0.03002161088721453,0.014193096197652006,0.0058641434495648615,,0.03956544594357806,0.03572221248758834,0.01392442030255242,0.01206705215816833,0.014987442322294259,0.012744582676245546,,0.024764908591787864,0.000280357455756089,3.504468196951113e-05,0.006319724315168506,0.016330821797792185,0.04016120553705975
JGR__TRA.csv,,0.02655707339661959,0.015559157212317666,0.010280157443852744,0.0289650382032878,,0.022551516554758046,0.011414679323917574,0.019912016670525584,0.006274600601991202,,,0.04598286640426025,0.0235239638805279,0.023593424403797175,0.028802963648992822,0.007524890020838157,4.6307015512850196e-05,0.01275758277379023,0.01884695531373003,0.016763139615651772,0.02144014818244964,0.032229682796943736,0.021532762213475342,0.002639499884232461,0.01280388978930308,0.04200046307015513,0.02502894188469553,0.006205140078721926,0.015327622134753416,0.025353090993285483,0.008103727714748784,0.022875665663347998,0.01831442463533225,0.025144709423477657,0.007478583005325307,0.03093308636258393,0.02148645519796249,0.01713359573975457,0.019356332484371384,0.0006251447094234776,0.014193100254688585,0.028501968048159295,0.025862468163926833,0.022018985876360267,0.008404723315582311,,0.028733503125723547,0.03630470016207456,0.0182681176198194,0.010164389905070619,0.0117156749247511,0.011252604769622598,,0.03134984950219959,6.94605232692753e-05,0.00018522806205140078,0.010210696920583469,0.020490854364436213,0.026904376012965966
