,IGKV1-12;IGKJ1,IGKV1-12;IGKJ2,IGKV1-12;IGKJ3,IGKV1-12;IGKJ4,IGKV1-12;IGKJ5,IGKV1-13;IGKJ1,IGKV1-13;IGKJ2,IGKV1-13;IGKJ3,IGKV1-13;IGKJ4,IGKV1-13;IGKJ5,IGKV1-16;IGKJ1,IGKV1-16;IGKJ2,IGKV1-16;IGKJ3,IGKV1-16;IGKJ4,IGKV1-16;IGKJ5,IGKV1-17;IGKJ1,IGKV1-17;IGKJ2,IGKV1-17;IGKJ3,IGKV1-17;IGKJ4,IGKV1-17;IGKJ5,IGKV1-27;IGKJ1,IGKV1-27;IGKJ2,IGKV1-27;IGKJ3,IGKV1-27;IGKJ4,IGKV1-27;IGKJ5,IGKV1-33;IGKJ1,IGKV1-33;IGKJ2,IGKV1-33;IGKJ3,IGKV1-33;IGKJ4,IGKV1-33;IGKJ5,IGKV1-35;IGKJ2,IGKV1-35;IGKJ5,IGKV1-37;IGKJ1,IGKV1-37;IGKJ2,IGKV1-37;IGKJ3,IGKV1-37;IGKJ4,IGKV1-37;IGKJ5,IGKV1-39;IGKJ1,IGKV1-39;IGKJ2,IGKV1-39;IGKJ3,IGKV1-39;IGKJ4,IGKV1-39;IGKJ5,IGKV1-5;IGKJ1,IGKV1-5;IGKJ2,IGKV1-5;IGKJ3,IGKV1-5;IGKJ4,IGKV1-5;IGKJ5,IGKV1-6;IGKJ1,IGKV1-6;IGKJ2,IGKV1-6;IGKJ3,IGKV1-6;IGKJ4,IGKV1-6;IGKJ5,IGKV1-8;IGKJ1,IGKV1-8;IGKJ2,IGKV1-8;IGKJ3,IGKV1-8;IGKJ4,IGKV1-8;IGKJ5,IGKV1-9;IGKJ1,IGKV1-9;IGKJ2,IGKV1-9;IGKJ3,IGKV1-9;IGKJ4,IGKV1-9;IGKJ5,IGKV1D-12;IGKJ1,IGKV1D-12;IGKJ2,IGKV1D-12;IGKJ3,IGKV1D-12;IGKJ4,IGKV1D-12;IGKJ5,IGKV1D-13;IGKJ1,IGKV1D-13;IGKJ2,IGKV1D-13;IGKJ3,IGKV1D-13;IGKJ4,IGKV1D-13;IGKJ5,IGKV1D-16;IGKJ1,IGKV1D-16;IGKJ2,IGKV1D-16;IGKJ3,IGKV1D-16;IGKJ4,IGKV1D-16;IGKJ5,IGKV1D-17;IGKJ1,IGKV1D-17;IGKJ2,IGKV1D-17;IGKJ3,IGKV1D-17;IGKJ4,IGKV1D-17;IGKJ5,IGKV1D-33;IGKJ1,IGKV1D-33;IGKJ2,IGKV1D-33;IGKJ3,IGKV1D-33;IGKJ4,IGKV1D-33;IGKJ5,IGKV1D-37;IGKJ1,IGKV1D-37;IGKJ2,IGKV1D-37;IGKJ3,IGKV1D-37;IGKJ4,IGKV1D-37;IGKJ5,IGKV1D-39;IGKJ1,IGKV1D-39;IGKJ2,IGKV1D-39;IGKJ3,IGKV1D-39;IGKJ4,IGKV1D-39;IGKJ5,IGKV1D-42;IGKJ1,IGKV1D-42;IGKJ4,IGKV1D-42;IGKJ5,IGKV1D-43;IGKJ1,IGKV1D-43;IGKJ2,IGKV1D-43;IGKJ3,IGKV1D-43;IGKJ4,IGKV1D-43;IGKJ5,IGKV1D-8;IGKJ1,IGKV1D-8;IGKJ2,IGKV1D-8;IGKJ3,IGKV1D-8;IGKJ4,IGKV1D-8;IGKJ5,IGKV2-10;IGKJ2,IGKV2-10;IGKJ3,IGKV2-10;IGKJ4,IGKV2-10;IGKJ5,IGKV2-18;IGKJ1,IGKV2-18;IGKJ2,IGKV2-18;IGKJ3,IGKV2-18;IGKJ4,IGKV2-18;IGKJ5,IGKV2-19;IGKJ5,IGKV2-24;IGKJ1,IGKV2-24;IGKJ2,IGKV2-24;IGKJ3,IGKV2-24;IGKJ4,IGKV2-24;IGKJ5,IGKV2-26;IGKJ1,IGKV2-26;IGKJ2,IGKV2-26;IGKJ3,IGKV2-26;IGKJ4,IGKV2-26;IGKJ5,IGKV2-28;IGKJ1,IGKV2-28;IGKJ2,IGKV2-28;IGKJ3,IGKV2-28;IGKJ4,IGKV2-28;IGKJ5,IGKV2-29;IGKJ1,IGKV2-29;IGKJ2,IGKV2-29;IGKJ3,IGKV2-29;IGKJ4,IGKV2-29;IGKJ5,IGKV2-30;IGKJ1,IGKV2-30;IGKJ2,IGKV2-30;IGKJ3,IGKV2-30;IGKJ4,IGKV2-30;IGKJ5,IGKV2-40;IGKJ1,IGKV2-40;IGKJ2,IGKV2-40;IGKJ3,IGKV2-40;IGKJ4,IGKV2-40;IGKJ5,IGKV2-4;IGKJ5,IGKV2D-18;IGKJ1,IGKV2D-18;IGKJ3,IGKV2D-18;IGKJ4,IGKV2D-18;IGKJ5,IGKV2D-24;IGKJ1,IGKV2D-24;IGKJ2,IGKV2D-24;IGKJ3,IGKV2D-24;IGKJ4,IGKV2D-24;IGKJ5,IGKV2D-28;IGKJ1,IGKV2D-28;IGKJ2,IGKV2D-28;IGKJ3,IGKV2D-28;IGKJ4,IGKV2D-28;IGKJ5,IGKV2D-29;IGKJ1,IGKV2D-29;IGKJ2,IGKV2D-29;IGKJ3,IGKV2D-29;IGKJ4,IGKV2D-29;IGKJ5,IGKV2D-30;IGKJ1,IGKV2D-30;IGKJ2,IGKV2D-30;IGKJ3,IGKV2D-30;IGKJ4,IGKV2D-30;IGKJ5,IGKV3-11;IGKJ1,IGKV3-11;IGKJ2,IGKV3-11;IGKJ3,IGKV3-11;IGKJ4,IGKV3-11;IGKJ5,IGKV3-15;IGKJ1,IGKV3-15;IGKJ2,IGKV3-15;IGKJ3,IGKV3-15;IGKJ4,IGKV3-15;IGKJ5,IGKV3-20;IGKJ1,IGKV3-20;IGKJ2,IGKV3-20;IGKJ3,IGKV3-20;IGKJ4,IGKV3-20;IGKJ5,IGKV3-31;IGKJ1,IGKV3-7;IGKJ1,IGKV3-7;IGKJ2,IGKV3-7;IGKJ3,IGKV3-7;IGKJ4,IGKV3-7;IGKJ5,IGKV3D-11;IGKJ1,IGKV3D-11;IGKJ2,IGKV3D-11;IGKJ3,IGKV3D-11;IGKJ4,IGKV3D-11;IGKJ5,IGKV3D-15;IGKJ1,IGKV3D-15;IGKJ2,IGKV3D-15;IGKJ3,IGKV3D-15;IGKJ4,IGKV3D-15;IGKJ5,IGKV3D-20;IGKJ1,IGKV3D-20;IGKJ2,IGKV3D-20;IGKJ3,IGKV3D-20;IGKJ4,IGKV3D-20;IGKJ5,IGKV3D-7;IGKJ1,IGKV3D-7;IGKJ2,IGKV3D-7;IGKJ3,IGKV3D-7;IGKJ4,IGKV3D-7;IGKJ5,IGKV4-1;IGKJ1,IGKV4-1;IGKJ2,IGKV4-1;IGKJ3,IGKV4-1;IGKJ4,IGKV4-1;IGKJ5,IGKV5-2;IGKJ1,IGKV5-2;IGKJ2,IGKV5-2;IGKJ3,IGKV5-2;IGKJ4,IGKV5-2;IGKJ5,IGKV6-21;IGKJ1,IGKV6-21;IGKJ2,IGKV6-21;IGKJ3,IGKV6-21;IGKJ4,IGKV6-21;IGKJ5,IGKV6D-21;IGKJ1,IGKV6D-21;IGKJ2,IGKV6D-21;IGKJ3,IGKV6D-21;IGKJ4,IGKV6D-21;IGKJ5,IGKV6D-41;IGKJ1,IGKV6D-41;IGKJ2,IGKV6D-41;IGKJ3,IGKV6D-41;IGKJ4,IGKV6D-41;IGKJ5,IGKV7-3;IGKJ1,IGKV7-3;IGKJ2,IGKV7-3;IGKJ3,IGKV7-3;IGKJ4,IGKV7-3;IGKJ5
BW_15__IGK.csv,0.0029165420281184566,0.002206102303320371,0.0011466746435337522,0.007528168311895503,0.0017449396749426662,0.00013710240303120948,0.0003365240801675142,2.492770964203809e-05,0.003938578123442018,0.0004113072090936285,0.0027046564961611327,0.0012837770465649616,0.0012588493369229236,0.0034649516402432945,0.0021063914647522185,0.008824409213281485,0.007553096021537541,0.00048609033801974273,0.00665569847442417,0.0011840662079968093,0.002766975770266228,0.002255957722604447,0.0021188553195732374,0.004262638348788514,0.00043623491873566656,0.0014208794495961712,0.0057832286369528365,0.010905872968391664,0.005633662379100608,0.0012713131917439426,,,0.0001121746933891714,7.478312892611427e-05,3.7391564463057135e-05,0.00014956625785222854,0.00026174095124139994,0.019481005085252766,0.017947950942267425,0.007515704457074484,0.008113969488483398,0.008251071891514607,0.028754113072090935,0.02816831189550304,0.001919433642436933,0.00625685512015156,0.004486987735566856,0.03245587795393359,0.005658590088742647,0.003327849237212085,0.002580017947950942,0.0007727589989031808,0.002455379399740752,0.0008475421278292951,0.0004985541928407618,0.0008973975471133712,0.00017449396749426662,0.003365240801675142,0.00639395752318277,0.00248030710938279,0.011042975371422873,0.003115963705254761,0.0007852228537241999,0.0006605843055140094,0.00032406022534649514,0.000822614418187257,0.00027420480606241897,0.0017574035297636852,0.0028916143184764182,0.003539734769169409,0.007428457473327351,0.001931897497257952,0.0004113072090936285,0.00023681324159936185,7.478312892611427e-05,0.00042377106391464753,0.00016203011267324757,2.492770964203809e-05,,,2.492770964203809e-05,2.492770964203809e-05,0.0010469638049655997,0.0018446505135108187,0.002206102303320371,0.0034649516402432945,0.0010594276597866187,4.985541928407618e-05,7.478312892611427e-05,,0.00018695782231528568,7.478312892611427e-05,0.010320071791803768,0.006032505733373218,0.0012588493369229236,0.005932794894805065,0.0026672649316980754,,,,6.231927410509523e-05,2.492770964203809e-05,0.0001121746933891714,3.7391564463057135e-05,0.0001121746933891714,0.0007353674344401236,0.00021188553195732377,7.478312892611427e-05,9.971083856815236e-05,6.231927410509523e-05,,,,,1.2463854821019044e-05,1.2463854821019044e-05,1.2463854821019044e-05,2.492770964203809e-05,1.2463854821019044e-05,,0.006069897297836275,0.004848439525376409,0.0007353674344401236,0.0019942167713630473,0.001944361352078971,2.492770964203809e-05,3.7391564463057135e-05,8.724698374713331e-05,2.492770964203809e-05,1.2463854821019044e-05,0.0193065111177585,0.01941868581114767,0.00508525276697577,0.006119752717120351,0.006119752717120351,0.0001121746933891714,0.00018695782231528568,6.231927410509523e-05,0.0002243493867783428,1.2463854821019044e-05,0.009472529663974475,0.008263535746335626,0.0029414697377604946,0.002592481802771961,0.0029290058829394756,0.0006356565958719713,0.0014208794495961712,0.00016203011267324757,0.00017449396749426662,0.0003365240801675142,,,,,,4.985541928407618e-05,1.2463854821019044e-05,2.492770964203809e-05,1.2463854821019044e-05,,0.007789909263136903,0.006244391265330542,0.0027295842058031707,0.004686409412703161,0.0017823312394057234,0.0026423372220560374,0.0064313490876458275,0.003851331139694885,0.004636553993419085,0.0009971083856815236,0.0033777046564961613,0.001383487885133114,0.0007478312892611427,0.0004113072090936285,0.0004113072090936285,0.02257204108086549,0.01687605942765979,0.006481204506929903,0.02754511915445209,0.02673496859108585,0.04590437730581314,0.026710040881443815,0.005558879250174494,0.01501894505932795,0.004113072090936285,0.08561421876557981,0.06052447901086848,0.022036095323561673,0.029564263635457173,0.015592282381094825,,0.00014956625785222854,7.478312892611427e-05,3.7391564463057135e-05,4.985541928407618e-05,9.971083856815236e-05,0.00037391564463057136,0.00027420480606241897,8.724698374713331e-05,0.0009971083856815236,0.0010095722405025426,0.0011716023531757901,0.00248030710938279,0.00017449396749426662,0.0009971083856815236,0.0004486987735566856,0.0026049456575929805,0.000822614418187257,0.00026174095124139994,0.0005733373217668761,0.0005733373217668761,0.0026921926413401138,0.0009347891115764283,0.0002243493867783428,0.0006231927410509522,0.0001994216771363047,0.019755209891315188,0.01226443314388274,0.008836873068102503,0.012314288563166817,0.005209891315185961,0.0009971083856815236,0.00027420480606241897,0.00014956625785222854,3.7391564463057135e-05,,0.0001994216771363047,0.00027420480606241897,2.492770964203809e-05,0.00018695782231528568,0.0002243493867783428,0.0001121746933891714,0.0001121746933891714,0.00012463854821019045,2.492770964203809e-05,0.00043623491873566656,,,,,,6.231927410509523e-05,,1.2463854821019044e-05,1.2463854821019044e-05,
iRNormal_JH__IGK.csv,0.003242924528301887,0.0031653426017874877,0.0029636295928500496,0.010008068520357497,0.001768867924528302,0.00010861469712015888,3.103277060575968e-05,4.6549155908639525e-05,0.0001861966236345581,6.206554121151936e-05,0.0016912859980139027,0.0009620158887785502,0.00293259682224429,0.0036463505461767627,0.0014119910625620656,0.010892502482621648,0.004592850049652433,0.0009154667328699107,0.0031808589870903673,0.00195506454816286,0.0031653426017874877,0.0007913356504468719,0.0010551142005958292,0.0012568272095332671,0.0009309831181727905,0.0015981876861966237,0.00586519364448858,0.00681169314796425,0.007354766633565045,0.0076340615690168815,,,0.00020171300893743793,6.206554121151936e-05,9.309831181727905e-05,0.0004189424031777557,0.00013964746772591858,0.038216857000993046,0.1028270854021847,0.060094960278053625,0.019845456802383317,0.015314672293942403,0.031668942403177754,0.013266509433962265,0.0018464498510427012,0.00876675769612711,0.0022343594836146973,0.007603028798411122,0.001660253227408143,0.004499751737835154,0.001070630585898709,7.758192651439921e-05,0.005182472691161867,0.0037704816285998016,0.0034446375372393246,0.00293259682224429,0.001474056603773585,0.0025912363455809335,0.0018464498510427012,0.003289473684210526,0.012940665342601788,0.00780474180734856,0.002746400198609732,0.00017068023833167824,0.0012257944389275075,0.0001861966236345581,0.00021722939424031776,0.00040342601787487586,0.00031032770605759683,0.0001861966236345581,0.0003413604766633565,0.00015516385302879841,0.00031032770605759683,0.0004965243296921549,6.206554121151936e-05,0.0010551142005958292,0.0005275571002979146,0.001163728897715988,0.00020171300893743793,4.6549155908639525e-05,0.00024826216484607745,1.551638530287984e-05,0.0018929990069513406,0.005166956305858987,0.002637785501489573,0.006889275074478649,0.002560203574975174,0.00015516385302879841,0.0003723932472691162,0.00010861469712015888,0.0009464995034756703,9.309831181727905e-05,0.04397343594836147,0.027169190665342603,0.010504592850049652,0.01360786991062562,0.00684272591857001,,,1.551638530287984e-05,0.00046549155908639524,0.0008223684210526315,0.00027929493545183717,0.0006982373386295929,0.00020171300893743793,0.002265392254220457,0.0015361221449851042,0.00029481132075471697,0.000775819265143992,0.00013964746772591858,,,,,1.551638530287984e-05,1.551638530287984e-05,3.103277060575968e-05,1.551638530287984e-05,1.551638530287984e-05,,0.0011016633565044686,0.0005741062562065541,0.00017068023833167824,0.00013964746772591858,1.551638530287984e-05,0.00012413108242303873,0.00012413108242303873,1.551638530287984e-05,7.758192651439921e-05,4.6549155908639525e-05,0.005554865938430983,0.0069823733862959285,0.00293259682224429,0.004546300893743793,0.005741062562065542,6.206554121151936e-05,6.206554121151936e-05,6.206554121151936e-05,0.0002637785501489573,6.206554121151936e-05,0.005647964250248262,0.006206554121151936,0.0008378848063555114,0.004329071499503475,0.0004499751737835154,0.00015516385302879841,0.0003413604766633565,0.00013964746772591858,0.000387909632571996,0.00020171300893743793,,,,,,1.551638530287984e-05,,,6.206554121151936e-05,,0.0015050893743793446,0.0027929493545183716,0.000868917576961271,0.0025291708043694142,0.001737835153922542,0.0007447864945382324,0.001070630585898709,0.001163728897715988,0.0006361717974180735,0.00020171300893743793,0.0006206554121151937,0.0002637785501489573,0.0001861966236345581,4.6549155908639525e-05,0.00021722939424031776,0.009170183714001986,0.022700471698113206,0.009573609731876861,0.022141881827209532,0.01272343594836147,0.019100670307845083,0.011807969215491558,0.008254716981132075,0.009666708043694142,0.003103277060575968,0.05908639523336644,0.03584285004965243,0.018371400198609732,0.017099056603773585,0.01647840119165839,,7.758192651439921e-05,3.103277060575968e-05,4.6549155908639525e-05,,3.103277060575968e-05,0.0001861966236345581,0.00021722939424031776,0.00023274577954319762,0.000387909632571996,0.0004810079443892751,0.00021722939424031776,0.00023274577954319762,1.551638530287984e-05,0.0008378848063555114,9.309831181727905e-05,0.0009154667328699107,0.0005585898709036743,0.00010861469712015888,0.00040342601787487586,0.000884433962264151,0.000387909632571996,0.00024826216484607745,4.6549155908639525e-05,0.00031032770605759683,6.206554121151936e-05,0.02813120655412115,0.016323237338629594,0.007075471698113208,0.01087698609731877,0.0038790963257199604,0.00027929493545183717,0.000775819265143992,0.00013964746772591858,0.00012413108242303873,0.00023274577954319762,0.00097753227408143,0.0004965243296921549,3.103277060575968e-05,0.00012413108242303873,7.758192651439921e-05,3.103277060575968e-05,4.6549155908639525e-05,,,1.551638530287984e-05,,,,,1.551638530287984e-05,0.00010861469712015888,4.6549155908639525e-05,3.103277060575968e-05,1.551638530287984e-05,
iRNormal_KW_R__IGK.csv,0.0010787486515641855,0.0030564545127651924,0.0003595828838547285,0.0018878101402373248,0.003955411722402014,8.989572096368213e-05,,8.989572096368213e-05,8.989572096368213e-05,8.989572096368213e-05,0.0034160373966199207,0.005034160373966199,0.004404890327220424,0.004944264653002517,0.002876663070837828,0.004314994606256742,0.0017080186983099604,0.0006292700467457749,0.002157497303128371,8.989572096368213e-05,0.0015282272563825962,0.00044947860481841064,0.004135203164329378,0.00026968716289104636,0.0005393743257820927,0.003955411722402014,0.01267529665587918,0.005124056094929882,0.008540093491549803,0.007281553398058253,,,8.989572096368213e-05,0.00017979144192736425,,0.00026968716289104636,0.00026968716289104636,0.019057892844300612,0.02912621359223301,0.008270406328658756,0.002786767349874146,0.004494786048184107,0.04683567062207839,0.022923408845738943,0.003685724559510967,0.015282272563825961,0.0017979144192736426,0.002876663070837828,0.002876663070837828,0.0018878101402373248,0.0017979144192736426,,0.007820927723840345,0.004494786048184107,0.002786767349874146,0.001977705861201007,0.0018878101402373248,0.0034160373966199207,0.0011686443725278676,0.001977705861201007,0.006202804746494067,0.004944264653002517,0.001438331535418914,0.0005393743257820927,0.0005393743257820927,0.00026968716289104636,8.989572096368213e-05,0.0026069759079467817,0.0012585400934915498,0.0012585400934915498,0.0009888529306005035,0.0003595828838547285,,8.989572096368213e-05,0.0009888529306005035,0.0009888529306005035,0.00017979144192736425,0.0003595828838547285,,,,,0.0026069759079467817,0.0038655160014383315,0.002876663070837828,0.008719884933477166,0.0022473930240920533,0.00026968716289104636,0.00017979144192736425,8.989572096368213e-05,8.989572096368213e-05,,0.011057173678532902,0.009618842143113988,0.006112909025530385,0.004314994606256742,0.0017979144192736426,,,,0.0033261416756562388,0.0026069759079467817,0.001977705861201007,0.0023372887450557353,0.0009888529306005035,0.0030564545127651924,0.00044947860481841064,8.989572096368213e-05,0.00017979144192736425,0.0026069759079467817,,,,,,,8.989572096368213e-05,,,,0.00017979144192736425,0.0025170801869830997,,,,,,,0.00017979144192736425,,0.009259259259259259,0.010248112189859764,0.003685724559510967,0.0029665587918015104,0.0037756202804746495,0.009439050701186624,0.009618842143113988,0.0048543689320388345,0.0048543689320388345,0.0015282272563825962,0.007910823444804028,0.0040453074433656954,0.0009888529306005035,0.0011686443725278676,0.000719165767709457,0.0005393743257820927,0.0010787486515641855,0.00026968716289104636,0.00026968716289104636,0.0015282272563825962,,,,,,0.0008090614886731392,8.989572096368213e-05,,,0.00017979144192736425,0.0025170801869830997,0.002157497303128371,0.0010787486515641855,0.0008989572096368213,0.0006292700467457749,0.0026069759079467817,0.001438331535418914,0.000719165767709457,0.001438331535418914,0.0005393743257820927,0.002157497303128371,0.0026069759079467817,8.989572096368213e-05,0.000719165767709457,0.000719165767709457,0.020765911542610573,0.020496224379719527,0.015551959726717008,0.03281193815174398,0.03164329377921611,0.052319309600863,0.02696871628910464,0.008360302049622438,0.01690039554117224,0.012315713772024452,0.08764832793959007,0.04638619201725998,0.02445163610212154,0.028137360661632506,0.028137360661632506,,8.989572096368213e-05,,,,,0.001977705861201007,0.00044947860481841064,0.0005393743257820927,0.0011686443725278676,0.001438331535418914,0.0012585400934915498,0.00044947860481841064,0.0006292700467457749,0.0003595828838547285,8.989572096368213e-05,0.0008989572096368213,0.0010787486515641855,8.989572096368213e-05,0.0005393743257820927,0.0006292700467457749,0.0008989572096368213,8.989572096368213e-05,,,,0.020765911542610573,0.01141675656238763,0.00548363897878461,0.009708737864077669,0.004674577490111471,0.0033261416756562388,0.0025170801869830997,0.0006292700467457749,0.0003595828838547285,0.00044947860481841064,0.000719165767709457,0.0005393743257820927,0.00026968716289104636,0.00026968716289104636,0.00017979144192736425,,,,,,,,,,,0.00026968716289104636,0.0003595828838547285,,,
iRNormal_XH__IGK.csv,0.006162953642005319,0.004475648468556067,0.0019017931192266994,0.010266823004547145,0.006406039980553093,0.0014728172276718048,0.00025738553493293676,0.00014299196385163154,0.00042897589155489464,0.00027168473131809995,0.0028741384734177937,0.004775931592644493,0.0008722509794949524,0.008436525867246261,0.002059084279463494,0.008994194526267624,0.0059913632853833615,0.0006291646409471788,0.020805330740412388,0.004432750879400578,0.0015586124059827839,0.0007721566047988103,0.0012154316927388681,0.0016158091915234364,5.719678554065261e-05,0.008236337117853976,0.012711985586410044,0.003975176595075357,0.008679612205794034,0.006863614264878314,,,0.00010009437469614208,0.00011439357108130522,0.00017159035662195785,0.00014299196385163154,0.00014299196385163154,0.025352475190894272,0.022464037521091315,0.008222037921468814,0.008736808991334687,0.008693911402179198,0.0404381273772414,0.03882231818571796,0.0028598392770326306,0.005219206680584551,0.0016015099951382733,0.0028455400806474676,0.002530957760173878,0.00027168473131809995,0.0010009437469614207,0.0007721566047988103,0.004518546057711557,0.0050905139131180825,0.001015242943346584,0.0023307690107815943,0.000929447765035605,0.004161066148082477,0.0041753653444676405,0.0033317127577430147,0.005190608287814225,0.0017445019589899047,0.0002859839277032631,0.00017159035662195785,0.0012583292818943576,0.00035747990962907883,0.00012869276746646838,0.027726141790831355,0.0014585180312866417,0.00035747990962907883,0.0007864558011839735,0.00025738553493293676,0.0004575742843252209,0.0003431807132439157,0.00020018874939228416,0.004690136414333515,0.00040037749878456833,0.0008579517831097893,8.579517831097893e-05,7.149598192581577e-05,0.0006148654445620156,2.8598392770326306e-05,0.0009866445505762576,0.0028455400806474676,0.002216375439700289,0.005505190608287814,0.0008436525867246261,0.0001572911602367947,7.149598192581577e-05,0.00010009437469614208,0.00025738553493293676,0.00010009437469614208,0.014670975491177397,0.028455400806474677,0.0033317127577430147,0.004375554093859925,0.0010724397288872365,1.4299196385163153e-05,1.4299196385163153e-05,,0.005061915520347756,0.0028312408842623045,0.0005147710698658735,0.0010438413361169101,0.0005290702662510367,0.003131524008350731,0.002502359367403552,0.0003431807132439157,0.0006720622301026682,0.00014299196385163154,,,,1.4299196385163153e-05,,,,1.4299196385163153e-05,2.8598392770326306e-05,1.4299196385163153e-05,0.0009008493722652787,0.0006720622301026682,5.719678554065261e-05,0.00011439357108130522,0.00021448794577744732,7.149598192581577e-05,2.8598392770326306e-05,0.00011439357108130522,5.719678554065261e-05,5.719678554065261e-05,0.006763519890182172,0.009222981668430235,0.0018874939228415363,0.005162009895043899,0.004904624360110962,0.0035604998999056252,0.0035604998999056252,0.0008865501758801155,0.0011725341035833787,0.0007721566047988103,0.005705379357680098,0.00526210426974004,0.000929447765035605,0.0015586124059827839,0.001487116424056968,0.00012869276746646838,0.0003288815168587525,5.719678554065261e-05,0.00010009437469614208,0.000185889553007121,,,,,,1.4299196385163153e-05,5.719678554065261e-05,2.8598392770326306e-05,,,0.002702548116795836,0.0018016987445305574,0.0011725341035833787,0.002602453742099694,0.0008007549975691367,0.000743558212028484,0.0008436525867246261,0.0010581405325020734,0.0018016987445305574,0.0010438413361169101,0.001572911602367947,0.0032316183830468728,0.0007149598192581577,0.0003145823204735894,0.0002430863385477736,0.010195327022621329,0.014241999599622501,0.00785025881545457,0.024194240283696055,0.011553750679211829,0.020104670117539393,0.02435153144393285,0.005204907484199388,0.01562902164898333,0.00716389738896674,0.0816913089484371,0.04904624360110962,0.017931192266994595,0.03237338061600938,0.03672033631709898,1.4299196385163153e-05,0.00012869276746646838,4.289758915548946e-05,5.719678554065261e-05,0.00012869276746646838,7.149598192581577e-05,0.00010009437469614208,0.006877913461263477,0.00014299196385163154,0.0003288815168587525,0.0004861726770955472,0.000743558212028484,0.0021019818686189838,2.8598392770326306e-05,0.00025738553493293676,0.00040037749878456833,0.0013441244602053364,0.0007292590156433208,0.00022878714216261045,0.0022735722252409415,0.0037463894529127465,0.00012869276746646838,0.00042897589155489464,0.00010009437469614208,7.149598192581577e-05,8.579517831097893e-05,0.02706837875711385,0.01876054565733406,0.010509909343094918,0.013755826922526955,0.0075785740841364715,0.00044327508794005777,0.0009151485686504418,4.289758915548946e-05,0.0004718734807103841,,0.0003288815168587525,0.0005004718734807103,0.000371779106014242,0.00011439357108130522,2.8598392770326306e-05,1.4299196385163153e-05,2.8598392770326306e-05,1.4299196385163153e-05,0.00011439357108130522,2.8598392770326306e-05,,,,,,8.579517831097893e-05,5.719678554065261e-05,1.4299196385163153e-05,1.4299196385163153e-05,2.8598392770326306e-05
